"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9871","Verify drag and drop with Selenide","","2026-06-21","broken","2026-06-21","","Drag and Drop page: /drag_and_drop","com.dotdash.takehome.tests.DragAndDropTest","verifyDragAndDropWithSelenide"
"","9177","Verify input field is enabled / disable on enable / disable button click","","2026-06-21","passed","2026-06-21","","Dynamic Controls page: /dynamic_controls","com.dotdash.takehome.tests.DynamicControlsTest","verifyInputFieldIsEnabledDisableOnEnableDisableButtonClick"
"","1533","Verify Word is bold after bold button click","","2026-06-21","broken","2026-06-21","","WYSIWYG editor: /tinymce","com.dotdash.takehome.tests.WysiwygEditorTest","verifyWordIsBoldAfterBoldButtonClick"
"","3626"," Floating Menu Shows Up If Hovered Over User Profile Picture When floating cursor over user 3, hidden info for User 3 pops up","","2026-06-21","passed","2026-06-21","","com.dotdash.takehome.tests.HoversTest","com.dotdash.takehome.tests.HoversTest","floatingMenuShowsUpIfHoveredOverUserProfilePicture"
"","2030","Verify text is italic after italic button click","","2026-06-21","broken","2026-06-21","","WYSIWYG editor: /tinymce","com.dotdash.takehome.tests.WysiwygEditorTest","verifyTextIsItalicAfterItalicButtonClick"
"","7825","fileUploaderWithDragAndDropDiv()","","2026-06-21","passed","2026-06-21","","com.dotdash.takehome.tests.FileUploaderTest","com.dotdash.takehome.tests.FileUploaderTest","fileUploaderWithDragAndDropDiv"
"","8325","showHiddenText()","","2026-06-21","passed","2026-06-21","","com.dotdash.takehome.tests.DynamicLoadingTest","com.dotdash.takehome.tests.DynamicLoadingTest","showHiddenText"
"","1748","Verify text alignment works as specified with alignment buttons clicked","","2026-06-21","broken","2026-06-21","","WYSIWYG editor: /tinymce","com.dotdash.takehome.tests.WysiwygEditorTest","verifyTextAlignmentWorksAsSpecifiedWithAlignmentButtonsClicked"
"","12781","Verify test is bold then italic after bold then italic button click","","2026-06-21","broken","2026-06-21","","WYSIWYG editor: /tinymce","com.dotdash.takehome.tests.WysiwygEditorTest","verifyTestIsBoldThenItalicAfterBoldThenItalicButtonClick"
"","7945"," Floating Menu Shows Up If Hovered Over User Profile Picture When floating cursor over user 1, hidden info for User 1 pops up","","2026-06-21","passed","2026-06-21","","com.dotdash.takehome.tests.HoversTest","com.dotdash.takehome.tests.HoversTest","floatingMenuShowsUpIfHoveredOverUserProfilePicture"
"","7199","Verify checkbox disappears and reappears with check for invisibility through expected condition","","2026-06-21","passed","2026-06-21","","Dynamic Controls page: /dynamic_controls","com.dotdash.takehome.tests.DynamicControlsTest","verifyCheckboxDisappearsAndReappearsWithCheckForInvisibilityThroughExpectedCondition"
"","7024","Verify login with invalid password produces error message","","2026-06-21","passed","2026-06-21","","Form Authentication Page: /login","com.dotdash.takehome.tests.FormAuthenticationTest","verifyLoginWithInvalidPasswordProducesErrorMessage"
"","10500","fileDownloaded_withDriverOptions()","","2026-06-21","passed","2026-06-21","","File Download page: /download","com.dotdash.takehome.tests.FileDownloadTest","fileDownloaded_withDriverOptions"
"","5106","Verify menu stays at top during scroll with while loop","","2026-06-21","passed","2026-06-21","","com.dotdash.takehome.tests.FloatingMenuTest","com.dotdash.takehome.tests.FloatingMenuTest","verifyMenuStaysAtTopDuringScrollWithWhileLoop"
"","11731","Verify all images and text change on refresh","","2026-06-21","passed","2026-06-21","","Dynamic Content page: /dynamic_content","com.dotdash.takehome.tests.DynamicContentTest","verifyAllImagesAndTextChangeOnRefresh"
"","1670","Verify login with Invalid Username produce error message","","2026-06-21","passed","2026-06-21","","Form Authentication Page: /login","com.dotdash.takehome.tests.FormAuthenticationTest","verifyLoginWithInvalidUsernameProduceErrorMessage"
"","5627","fileUploaderWithFieldAndButton()","","2026-06-21","passed","2026-06-21","","com.dotdash.takehome.tests.FileUploaderTest","com.dotdash.takehome.tests.FileUploaderTest","fileUploaderWithFieldAndButton"
