"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 21 00:33:30 GMT 2024","Sun Jul 21 00:33:37 GMT 2024","6826","","Checkboxes page: /checkboxes","","com.dotdash.takehome.tests.CheckboxesTest","verifyCheckboxesWithListCheckAndUncheckProperly","Verify checkboxes with list check and uncheck properly",""
"passed","Sun Jul 21 00:33:30 GMT 2024","Sun Jul 21 00:33:37 GMT 2024","6764","","Dropdown List page: /dropdown","","com.dotdash.takehome.tests.DropdownTest","verifyValueChangesOnSelect","Verify value changes on select",""
"broken","Sun Jul 21 00:33:47 GMT 2024","Sun Jul 21 00:33:49 GMT 2024","1779","","WYSIWYG editor: /tinymce","","com.dotdash.takehome.tests.WysiwygEditorTest","verifyTextIsItalicAfterItalicButtonClick","Verify text is italic after italic button click",""
"passed","Sun Jul 21 00:33:37 GMT 2024","Sun Jul 21 00:33:43 GMT 2024","5572","","com.dotdash.takehome.tests.HoversTest","","com.dotdash.takehome.tests.HoversTest","floatingMenuShowsUpIfHoveredOverUserProfilePicture"," Floating Menu Shows Up If Hovered Over User Profile Picture When floating cursor over user 2, hidden info for User 2 pops up",""
"passed","Sun Jul 21 00:33:47 GMT 2024","Sun Jul 21 00:33:49 GMT 2024","1431","","Form Authentication Page: /login","","com.dotdash.takehome.tests.FormAuthenticationTest","verifyLoginWithInvalidUsernameProduceErrorMessage","Verify login with Invalid Username produce error message",""
"passed","Sun Jul 21 00:33:46 GMT 2024","Sun Jul 21 00:33:47 GMT 2024","1362","","Form Authentication Page: /login","","com.dotdash.takehome.tests.FormAuthenticationTest","verifyLoginWithValidCredentials","Verify login with valid credentials",""
"broken","Sun Jul 21 00:33:49 GMT 2024","Sun Jul 21 00:33:50 GMT 2024","1426","","WYSIWYG editor: /tinymce","","com.dotdash.takehome.tests.WysiwygEditorTest","verifyWordIsBoldAfterBoldButtonClick","Verify Word is bold after bold button click",""
"passed","Sun Jul 21 00:33:29 GMT 2024","Sun Jul 21 00:33:42 GMT 2024","13126","","com.dotdash.takehome.tests.DynamicLoadingTest","","com.dotdash.takehome.tests.DynamicLoadingTest","showRenderedAfterTheFactText","showRenderedAfterTheFactText()",""
"passed","Sun Jul 21 00:33:30 GMT 2024","Sun Jul 21 00:33:37 GMT 2024","7055","","com.dotdash.takehome.tests.FileUploaderTest","","com.dotdash.takehome.tests.FileUploaderTest","fileUploaderWithDragAndDropDiv","fileUploaderWithDragAndDropDiv()",""
"passed","Sun Jul 21 00:33:38 GMT 2024","Sun Jul 21 00:33:44 GMT 2024","6222","","File Download page: /download","","com.dotdash.takehome.tests.FileDownloadTest","fileDownloaded_withHTTPClient","fileDownloaded_withHTTPClient()",""
"passed","Sun Jul 21 00:33:38 GMT 2024","Sun Jul 21 00:33:43 GMT 2024","5618","","Form Authentication Page: /login","","com.dotdash.takehome.tests.FormAuthenticationTest","verifyLoginWithInvalidPasswordProducesErrorMessage","Verify login with invalid password produces error message",""
"broken","Sun Jul 21 00:33:45 GMT 2024","Sun Jul 21 00:33:47 GMT 2024","1782","","WYSIWYG editor: /tinymce","","com.dotdash.takehome.tests.WysiwygEditorTest","verifyTextIsOfSizeHeader2AfterHeader2SelectedFromDropdown","Verify text is of size header 2 after header 2 selected from dropdown",""
